Scenario;Time Step;CES_EUR_Nom_Spot_1;CES_EUR_Nom_Spot_2;CES_EUR_Nom_Spot_3;CES_EUR_Nom_Spot_4;CES_EUR_Nom_Spot_5;CES_EUR_Nom_Spot_6;CES_EUR_Nom_Spot_7;CES_EUR_Nom_Spot_8;CES_EUR_Nom_Spot_9;CES_EUR_Nom_Spot_10;CES_EUR_Nom_Spot_11;CES_EUR_Nom_Spot_12;CES_EUR_Nom_Spot_13;CES_EUR_Nom_Spot_14;CES_EUR_Nom_Spot_15;CES_EUR_Nom_Spot_16;CES_EUR_Nom_Spot_17;CES_EUR_Nom_Spot_18;CES_EUR_Nom_Spot_19;CES_EUR_Nom_Spot_20;CES_EUR_Nom_Spot_21;CES_EUR_Nom_Spot_22;CES_EUR_Nom_Spot_23;CES_EUR_Nom_Spot_24;CES_EUR_Nom_Spot_25;CES_EUR_Nom_Spot_26;CES_EUR_Nom_Spot_27;CES_EUR_Nom_Spot_28;CES_EUR_Nom_Spot_29;CES_EUR_Nom_Spot_30;CES_EUR_Nom_Spot_31;CES_EUR_Nom_Spot_32;CES_EUR_Nom_Spot_33;CES_EUR_Nom_Spot_34;CES_EUR_Nom_Spot_35;CES_EUR_Nom_Spot_36;CES_EUR_Nom_Spot_37;CES_EUR_Nom_Spot_38;CES_EUR_Nom_Spot_39;CES_EUR_Nom_Spot_40;CES_EUR_Nom_Deflator_Ind;CES_EUR_Nom_CashAccount_Ind
1;10;0,0257089799536199;0,026113923713273;0,0258502155055114;0,0257721053298843;0,0256250933729543;0,0249659472266059;0,0245097651806512;0,0241340413216022;0,023785325113225;0,0235016388049945;0,0231473705984959;0,0227034895760447;0,0222213252635652;0,02174525367367;0,0213364802301188;0,0208808081427487;0,0205676093671789;0,0202007510688191;0,019904278929151;0,0196332572728197;0,0193949450702862;0,0191853404448716;0,0189924663398706;0,0188067236820868;0,0186203419054454;0,0184269732598326;0,0182213914578422;0,0179992670470213;0,0177569998760427;0,0174915944738454;0,0172044392781303;0,0169111078561692;0,0166269215321959;0,0163634498590963;0,0161293096914006;0,0159308405974588;0,0157726667799634;0,015658159724689;0,0155898173002431;0,0155695749762672;0,791345265964259;1,26367091964782
1;11;0,0265190273422964;0,0259208405741043;0,0257931479852793;0,0256041227997752;0,0248174052848282;0,0243100324085042;0,0239092475841578;0,0235451220632996;0,0232566720886864;0,0228915617824053;0,0224307002555293;0,0219312232253766;0,0214409868536669;0,0210248730124336;0,0205597392776529;0,0202471307315781;0,0198776603409567;0,0195827604545142;0,0193144811947756;0,0190802656003364;0,0188757279678835;0,018688217450366;0,0185076814703546;0,0183260474781666;0,0181367707725033;0,0179345014061332;0,0177148377109075;0,0174741436326469;0,0172094135834782;0,0169221722607231;0,0166285654209206;0,0163444066991458;0,0160815851539824;0,0158489132271189;0,0156528391330002;0,0154980364351853;0,0153878871754425;0,0153248760160114;0,0153109124434376;0,0153456542992498;0,771510517534946;1,29615860998901
1;12;0,025323002389231;0,0254304008128063;0,0252993358606193;0,024392440689962;0,023868804181143;0,0234749298163472;0,0231209823520508;0,0228496073595907;0,0224893021531793;0,022022764162942;0,0215151682407357;0,02101895243468;0,0206034657638099;0,0201354020438225;0,0198303693938997;0,0194640044780543;0,01917620744408;0,0189157145209677;0,0186902484849811;0,0184950604430782;0,0183168154119147;0,0181450186697634;0,0179713180975054;0,017788999368904;0,0175926176189347;0,0173777271870348;0,0171406828089302;0,0168784934726938;0,0165928513042903;0,0163005296530134;0,016017877584207;0,0157571307641089;0,0155273136619249;0,0153349926329736;0,0151848957014349;0,0150804179000019;0,0150240316131691;0,0150176205311678;0,0150607624371339;0,0151456073685221;0,751579363835487;1,33053147560726
1;13;0,0255378104859305;0,0252875028011661;0,0240824411743663;0,0235055770035546;0,0231057152165468;0,02275443906422;0,0224967526172295;0,0221356407232052;0,0216567273676116;0,0211351634762416;0,0206285722085142;0,0202111530204632;0,0197374446953926;0,0194391662525204;0,019074597140917;0,0187932585919606;0,01854006458891;0,0183230227996227;0,0181369572741894;0,0179677654927031;0,0178044661413883;0,0176384059617718;0,0174626927612593;0,0172717861319962;0,0170611999873265;0,0168272855631182;0,0165670730659759;0,0162824387573746;0,0159908300045881;0,0157091653926527;0,0154500446368502;0,0152227110352612;0,0150338493379871;0,0148882384870659;0,0147892809864987;0,0147394306272988;0,0147405389388784;0,0147920950657714;0,0148859811778603;0,0150137475486969;0,733017168330506;1,36422452734301
1;14;0,0250372562101384;0,0233555312100633;0,0228290611547031;0,0224985931513619;0,0221986719452989;0,0219907870869431;0,0216505386950847;0,0211726258496681;0,0206471486671871;0,0201389427670424;0,0197282855014278;0,0192555642918617;0,0189715447244054;0,0186145007513927;0,0183452021462049;0,018104294279613;0,0179002076905619;0,0177273683281747;0,0175708935758492;0,0174193333714288;0,0172637652850154;0,0170971565258757;0,0169139090259101;0,016709532392766;0,0164804076305285;0,01622361619801;0,0159412559984304;0,0156515150940644;0,0153719318866476;0,0151155001608456;0,0148916989196755;0,0147073398734239;0,0145672563777326;0,0144748589802777;0,0144325819279447;0,0144422430130089;0,0145032383394987;0,0146071689893874;0,0147453246286502;0,014910607730807;0,714763669204143;1,39906383478256
1;15;0,021676565328214;0,0217267481514727;0,02165377009956;0,0214902549724856;0,0213825806381478;0,0210871746629948;0,0206217265152366;0,0200997089148667;0,0195961326705683;0,0191989031061865;0,0187315758043045;0,0184676919278879;0,0181221127815072;0,0178688734738643;0,0176437676055521;0,0174557957324672;0,0172990019713752;0,0171576939409808;0,0170199620478089;0,0168766419373858;0,0167205944726603;0,0165461994616733;0,016348996188835;0,0161254265803781;0,0158726512363909;0,0155930263791748;0,0153055503588457;0,0150284324283092;0,0147750889062181;0,0145552486427531;0,014375855635739;0,0142417978034084;0,0141564910757734;0,0141223461992479;0,0141411429256586;0,0142121772131854;0,014326752570093;0,0144758843674246;0,0146522698245013;0,0148499522121595;0,697305063668449;1,43409255446835
1;16;0,021776933439617;0,021642372675958;0,0214281590709011;0,0213090976842862;0,0209693373375592;0,0204460259593191;0,019874642471768;0,0193363766352139;0,0189239784696291;0,018437544148572;0,0181764763961181;0,0178264671880419;0,0175765625647573;0,0173563204934803;0,0171750318706834;0,0170260278710885;0,0168925012735484;0,016761885065977;0,0166246399855416;0,0164734279654928;0,0163025399470662;0,0161074951342188;0,0158847580995558;0,015631538295181;0,0153504397250581;0,0150613063097846;0,0147830378054956;0,0145294717125959;0,0143105733156901;0,0141333991968939;0,0140028694934167;0,0139223827802177;0,013894304499924;0,0139203562302248;0,0139997122139512;0,0141233476251874;0,0142819773265388;0,0144680735711311;0,0146755119443684;0,014899295841388;0,682510578525836;1,46517875541199
1;17;0,0215078296329958;0,0212538165332063;0,0211532000385877;0,020767538067854;0,0201800525631233;0,0195579384762101;0,0189882018553436;0,0185679196560236;0,0180671752418835;0,0178171292160207;0,0174680921486232;0,0172273120567834;0,0170170665738592;0,0168471188160961;0,0167100873959143;0,0165880006905166;0,0164676499506951;0,0163391644422375;0,0161950598916838;0,0160295915014654;0,0158383079212501;0,0156177407569345;0,0153651872489406;0,0150835480830154;0,0147936012414513;0,0145149999490717;0,0142620366850188;0,0140449290279168;0,0138708513445278;0,0137447551954009;0,0136700179516525;0,0136489546695207;0,0136832235291748;0,0137718687624151;0,0139055181797836;0,0140745707551149;0,0142712641006211;0,0144893004426463;0,0147235562225732;0,0149698547094859;0,667964363051625;1,49708585564573
1;18;0,0209998665975486;0,0209759314118914;0,0205208934526362;0,0198483780508631;0,0191684071151466;0,0185688685289773;0,0181486237864756;0,0176379090858843;0,0174078753902551;0,017064998117603;0,016839064667189;0,0166437286657268;0,0164894846318444;0,016368255036354;0,0162608558516564;0,0161534657101015;0,0160359410506608;0,0159007175221328;0,0157420783891502;0,0155556592921118;0,0153381090310984;0,0150868555654344;0,0148051498384563;0,0145148014614034;0,0142362846480022;0,013984381083856;0,013769574832236;0,0135991606411729;0,0134781178118943;0,0134097958401422;0,0133964517250613;0,0134396727419168;0,0135383625036907;0,0136827793588334;0,0138629886010659;0,0140709818733336;0,0143002812299167;0,0145456324881732;0,014802765705914;0,0150682066375858;0,65390038497464;1,52928492317493
1;19;0,0209519967873439;0,0202814911480216;0,0194648371975086;0,0187110557958527;0,0180833639407718;0,0176741913725271;0,017158533989502;0,0169597659434157;0,0166287276742074;0,0164239182072379;0,0162486389225009;0,0161145200824477;0,0160128487030979;0,0159231979913255;0,0158311914664109;0,0157264982402723;0,015601561897409;0,0154507742222327;0,0152699275719168;0,0150558467537254;0,014806139359308;0,0145244665706066;0,0142337783967055;0,0139554431314837;0,0137047665340595;0,0134925115392437;0,0133260930250598;0,0132105112208432;0,0131490780571484;0,0131439820824983;0,013196729799974;0,0133060712219315;0,0134618699456492;0,0136538373543371;0,0138737061971141;0,0141148105086262;0,0143717611504479;0,0146401930546978;0,0149165667849185;0,0151980116305435;0,64045099942446;1,56139970255125
1;20;0,0196114258602671;0,0187220699460091;0,0179651690564926;0,0173674660176226;0,0170198941946365;0,0165276619578192;0,0163907230311549;0,0160896078450115;0,0159220396717323;0,0157794965044142;0,0156758876841345;0,0156023332007058;0,0155373948430217;0,0154664040127579;0,0153790841383055;0,0152680922499266;0,0151280975786401;0,0149551859164614;0,014746468037858;0,0144998195005102;0,0142194050655766;0,0139294574415079;0,0136523351795224;0,0134039175639398;0,0131952684308456;0,0130339293015345;0,0129249195983894;0,0128715080705717;0,0128758078804083;0,0129392379521363;0,0130603841212653;0,0132286910227568;0,0134334973050128;0,0136662657540683;0,0139201365929433;0,0141895834983714;0,0144701464203358;0,0147582224197549;0,0150509007477679;0,0153458319540059;0,627307651525031;1,59411414410286
1;21;0,0178334897723147;0,0171430376856083;0,0166205773861037;0,0163730411295997;0,0159120292840333;0,0158549291770975;0,0155874849987989;0,0154618060456619;0,0153546165339173;0,0152831703161245;0,0152386528346475;0,0151986279497811;0,0151482550127018;0,0150774471325219;0,0149791953878127;0,0148485450161744;0,0146819525870328;0,0144768742438652;0,0142314985737333;0,0139505537927764;0,0136596787176817;0,0133822964831922;0,0131348848535029;0,0129288065039339;0,0127717138383743;0,0126686238181815;0,0126227389154721;0,0126360747960532;0,0127099429007116;0,0128427424640076;0,0130234629337085;0,0132410413848401;0,0134866515548118;0,0137532275163676;0,014035098086546;0,0143277037707554;0,0146273758618938;0,0149311627922557;0,0152366927232326;0,0155420641496267;0,615241880989867;1,62537699545274
1;22;0,0164530539702898;0,0160146633183023;0,0158866907393695;0,0154322311988244;0,0154596788310002;0,0152136330136388;0,0151234455143521;0,0150451821680369;0,0150001962358095;0,0149795332558431;0,014959433546794;0,0149248054781845;0,014865753215715;0,0147756237688834;0,0146498602291527;0,0144853058284833;0,0142797713525176;0,0140317621238275;0,0137465995695452;0,0134514380306245;0,0131708211194033;0,0129218280247672;0,0127160963617912;0,0125613536594174;0,0124625752032197;0,0124228590319777;0,0124440884637198;0,0125274368556443;0,0126710848849449;0,0128635207813457;0,0130932433832407;0,013351112399929;0,0136298388780427;0,0139235955303685;0,0142277160860564;0,0145384614505841;0,0148528364881775;0,0151684455007486;0,0154833775282825;0,0157961148043866;0,604462210343947;1,6543631394773
1;23;0,0155764617418093;0,0156036274755769;0,0150921848172636;0,0152114867740667;0,0149659302371703;0,0149020132595563;0,0148442168731382;0,0148187350928681;0,0148159406478054;0,0148101922711987;0,0147859877864853;0,0147335900938688;0,0146467053949968;0,0145211831494685;0,0143542581444922;0,0141440955772225;0,0138895129448013;0,0135964524657655;0,0132937040099341;0,0130069879769354;0,0127539807437986;0,0125465614734568;0,0123924877117167;0,012296645659309;0,0122619840318001;0,012290213647927;0,0123823351490264;0,0125362751281806;0,0127399701235593;0,0129814411642635;0,0132512075313742;0,0135417398726121;0,0138470436164768;0,014162338777981;0,0144838118304771;0,0148084219823938;0,0151337488944057;0,0154578722230987;0,0157792757945119;0,0160967709732587;0,594677942068159;1,68158246549758
1;24;0,0156307939360028;0,0148501329595414;0,0150898576012943;0,0148133547183291;0,0147671773211067;0,0147222274013061;0,014710534589075;0,0147209155642645;0,0147250869159745;0,0147069742384556;0,0146570000950799;0,0145692641318786;0,0144400533061817;0,0142670141918351;0,0140486763606407;0,0137841717334162;0,0134801016226482;0,0131670346902388;0,0128719327409539;0,012613062785976;0,0124025061970259;0,0122479990368491;0,0121542854847241;0,0121241157887475;0,0121589851363899;0,0122596849508425;0,0124238505708072;0,0126388135050248;0,0128920760606359;0,0131737908144567;0,0134761715997278;0,0137930467800178;0,0141195173193069;0,0144516928708744;0,0147864865261162;0,0151214540705529;0,0154546672931684;0,0157846135533437;0,0161101157402075;0,0164302681751223;0,585557035310005;1,7077755704371
1;25;0,014070072035347;0,0148194974843139;0,0145410212103778;0,014551387934769;0,0145406116522777;0,0145572391197968;0,0145909994985989;0,0146119303432846;0,0146043794902539;0,0145596720781809;0,0144728164565298;0,0143408879587354;0,0141621839404882;0,0139357623155389;0,0136611830331035;0,0133458346699022;0,0130222939428695;0,0127188825993396;0,0124544834449096;0,0122413614446153;0,012087194904038;0,0119965454321527;0,0119719264755578;0,0120145842691353;0,0121250735801337;0,0123007090247116;0,0125281688461225;0,0127944014138996;0,0130891726673821;0,0134044296309681;0,0137338200106518;0,0140723261781091;0,0144159839127409;0,0147616645835027;0,0151069052569008;0,0154497753224421;0,0157887711636069;0,0161227325262514;0,0164507757875838;0,0167722404726138;0,576545176461933;1,73446945846754
1;26;0,0155694767791332;0,0147765778099631;0,0147118773293731;0,0146582806674811;0,0146547006177487;0,0146778467554554;0,0146893623050253;0,0146711877136902;0,0146140866723525;0,0145130996949889;0,0143655111741419;0,0141698603102445;0,0139254315354753;0,0136319829854072;0,0132975705737917;0,0129568437696235;0,0126394569585029;0,0123648040307238;0,0121452049221682;0,0119881528883279;0,0118979118948961;0,0118766594376092;0,011925309809061;0,0120441129851683;0,0122299987541012;0,0124689117203467;0,0127471851846668;0,0130541581007686;0,0133814842393394;0,0137226135302542;0,0140723988924751;0,0144267955599839;0,0147826292948052;0,0151374163946842;0,0154892229871104;0,015836554364578;0,0161782674645468;0,0165135013051074;0,0168416214408362;0,0171621754315401;0,568545697542128;1,75887356869129
1;27;0,0139842978912761;0,0142833492182446;0,0143547303441753;0,0144261353542798;0,0144996147106489;0,0145427507311384;0,0145429255821665;0,014494726121594;0,0143957923130007;0,0142451931436662;0,014042718137063;0,0137885479594202;0,013483098193749;0,0131354861745616;0,0127829074033596;0,0124566116524605;0,0121766091028606;0,011955306493167;0,011800012388208;0,0117146824855394;0,0117011463147678;0,0117599769098893;0,011891114209029;0,0120910923931685;0,0123450862059638;0,0126387922799154;0,0129611178850852;0,0133034288925056;0,0136589885296301;0,0140225343217353;0,0143899562893486;0,0147580501366349;0,0151243265256169;0,0154868626774718;0,0158441861846979;0,016195183525372;0,0165390276566872;0,016875120442621;0,017203046685984;0,0175225372900165;0,559829445982627;1,78625830987646
1;28;0,014582488743518;0,0145399973154374;0,0145734572884666;0,0146284848304645;0,0146544782019051;0,0146360601139528;0,0145676654121989;0,014447240855979;0,0142741856484061;0,0140485603467606;0,0137707543850425;0,0134413427365376;0,0130702224040193;0,0126971482851805;0,0123548477776263;0,0120637356160282;0,0118360805743369;0,0116788012513787;0,0115953698660409;0,0115871237806167;0,0116541786556277;0,0117960722318988;0,0120088593428151;0,0122768432565481;0,0125850092079252;0,012921785433232;0,013278220304112;0,013647372268593;0,0140238528450538;0,014403481030572;0,0147830197144214;0,0151599730659999;0,0155324296851995;0,0158989403952807;0,0162584224697326;0,0166100841784058;0,0169533650593137;0,0172878884378633;0,0176134235403809;0,0179298551642053;0,552108594922891;1,81123787819254
1;29;0,0144975076669276;0,014568941591089;0,0146438173228269;0,014672476364612;0,0146467747274721;0,0145651948780348;0,0144279212010057;0,0142356543493023;0,0139892523166232;0,0136896166770917;0,0133376658566624;0,012944302002073;0,0125522672911957;0,0121959178510287;0,0118960412393239;0,0116646771163846;0,0115082551331673;0,011429676923929;0,0114297181873093;0,0115079852127913;0,0116635767772761;0,0118920314297815;0,0121767167434006;0,0125018662900653;0,0128554138710155;0,0132280896308887;0,0136127548817508;0,0140039072527938;0,0143973089141622;0,0147897047626722;0,0151786070640756;0,0155621296667363;0,0159388595235179;0,0163077565246983;0,016668074978442;0,0170193017604841;0,0173611073831605;0,0176933071377765;0,018015830134898;0,0183286945686545;0,544173195426066;1,83765023416311
1;30;0,0146403805451354;0,0147169800633149;0,0147308059694855;0,0146840949240847;0,0145787328621769;0,0144163239207433;0,0141982522502373;0,0139257383042624;0,0135998907345536;0,0132217546311688;0,0128032194578565;0,0123903323881962;0,0120190889116392;0,0117104776762773;0,011476103244346;0,0113217195705311;0,0112495054724178;0,0112595577039152;0,0113508861844005;0,0115220882222684;0,0117681281771016;0,0120713524848117;0,0124151883807484;0,0127870510069923;0,0131773459612876;0,0135787413419795;0,013985630368814;0,014393730570315;0,0147997820255086;0,0152013182507675;0,0155964909066062;0,0159839347508;0,0163626629467162;0,0167319854481793;0,0170914450558044;0,0174407670969337;0,0177798196738044;0,0181085821567473;0,0184271201437396;0,0187355655158687;0,536396779009856;1,86429158252202
1;31;0,0147935853643177;0,0147760217036559;0,014698666802258;0,0145633215266963;0,0143715185334559;0,0141245829338832;0,0138236876531748;0,0134699045539632;0,0130642520162276;0,0126196864039068;0,0121860301436487;0,0118009538654587;0,0114854512778306;0,0112504614110094;0,0111008618400681;0,0110379524359956;0,0110610369537472;0,0111684495150903;0,0113582333010258;0,0116247291836786;0,0119491801939595;0,0123141593146001;0,0127065482991047;0,0131164319889889;0,0135362988865462;0,0139604561092113;0,0143845965376166;0,0148054753986515;0,0152206664603993;0,0156283767637553;0,0160273048170703;0,016416531352438;0,0167954346783696;0,0171636247534863;0,0175208916090257;0,0178671648398399;0,0182024816839492;0,0185269618024209;0,0188407873123819;0,0191441869570579;0,528657038784191;1,89158552073724
1;32;0,0147584583469791;0,0146512108506023;0,0144865785255175;0,0142660292572634;0,0139908353818665;0,0136621281824305;0,0132809482938971;0,0128482926615288;0,0123784297232858;0,0119256434183157;0,0115293344655658;0,0112102607103648;0,0109784263626826;0,0108376106411767;0,0107880716698323;0,0108282090426712;0,010955609970809;0,0111677217639932;0,0114582216571544;0,0118071694047255;0,0121962426297679;0,0126117850294778;0,0130435751874109;0,0134839457681546;0,0139271451696499;0,0143688694903443;0,0148059157729687;0,0152359226804979;0,0156571749190737;0,0160684546198988;0,0164689276408059;0,0168580560599827;0,0172355304718608;0,017601217363211;0,0179551180502027;0,0182973365326491;0,0186280542645898;0,0189475103165837;0,0192559857604331;0,0195537913743089;0,52095031581659;1,91956885261217
