Scenario;Time Step;EUR_Nom_Spot_1;EUR_Nom_Spot_2;EUR_Nom_Spot_3;EUR_Nom_Spot_4;EUR_Nom_Spot_5;EUR_Nom_Spot_6;EUR_Nom_Spot_7;EUR_Nom_Spot_8;EUR_Nom_Spot_9;EUR_Nom_Spot_10;EUR_Nom_Spot_11;EUR_Nom_Spot_12;EUR_Nom_Spot_13;EUR_Nom_Spot_14;EUR_Nom_Spot_15;EUR_Nom_Spot_16;EUR_Nom_Spot_17;EUR_Nom_Spot_18;EUR_Nom_Spot_19;EUR_Nom_Spot_20;EUR_Nom_Spot_21;EUR_Nom_Spot_22;EUR_Nom_Spot_23;EUR_Nom_Spot_24;EUR_Nom_Spot_25;EUR_Nom_Spot_26;EUR_Nom_Spot_27;EUR_Nom_Spot_28;EUR_Nom_Spot_29;EUR_Nom_Spot_30;EUR_Nom_Spot_31;EUR_Nom_Spot_32;EUR_Nom_Spot_33;EUR_Nom_Spot_34;EUR_Nom_Spot_35;EUR_Nom_Spot_36;EUR_Nom_Spot_37;EUR_Nom_Spot_38;EUR_Nom_Spot_39;EUR_Nom_Spot_40;EUR_Nom_Deflator_Ind;EUR_Nom_CashAccount_Ind
1;10;-0,00501947415585857;-0,00426577248150628;-0,00416730714545765;-0,00385082138531945;-0,00355064055352827;-0,00369790573459328;-0,00359847771221533;-0,0034082152732301;-0,00321845573929913;-0,00303059325032828;-0,0030134204276856;-0,00319610973667273;-0,00351979632808497;-0,00392147261537235;-0,00431308221802595;-0,00477904112193595;-0,00511482986102452;-0,00551617997880627;-0,00587052556847634;-0,00624586918595638;-0,00666527000823991;-0,00715174736617474;-0,0077207869391297;-0,00836999170435815;-0,00907942359924852;-0,00981641488784057;-0,0105540149132868;-0,0112761400778753;-0,0119779819528124;-0,0126660037818213;-0,0133770078075646;-0,014086974647686;-0,0148078436203327;-0,0155827943720717;-0,016446146472566;-0,0172192667693593;-0,0178929988821772;-0,0184600400605017;-0,0189144756039342;-0,0192514281733372;0,973598796434399;1,0271171283924
1;11;-0,000697553387316807;-0,0008419004887672;-0,000515516713378572;-0,000223189458878781;-0,000485593400322837;-0,000444990302206461;-0,00030434536498547;-0,000167483189697393;-3,06095498929793E-05;-7,54229425040664E-05;-0,000328396449847279;-0,00072348114563181;-0,00119390646100692;-0,00164825747208508;-0,0021804152294812;-0,00257336260964114;-0,00303545582623865;-0,00344538643949444;-0,00387270690025954;-0,00433860650934337;-0,00486490010256513;-0,0054663388038898;-0,00613986526823596;-0,00686526304667368;-0,00761020943378399;-0,00834842157433657;-0,00906455963168917;-0,00975441762756546;-0,010424665198254;-0,0111101571001492;-0,0117867042323647;-0,0124637999329802;-0,0131794216932113;-0,0139621659833249;-0,0146473287746277;-0,0152266439683192;-0,0156936501734626;-0,0160431902183074;-0,0162710476015181;-0,0163756638383509;0,978510404119114;1,0219615405114
1;12;-0,000623495991872947;9,85028515443354E-06;0,000454260937283735;0,000181387727781201;0,00032117745475202;0,000584867940436551;0,000847503485962964;0,00111824684022688;0,00120067038046634;0,0010749191076449;0,000817615485975809;0,000499206061387314;0,000210782795017517;-0,000159025312236771;-0,000386454527292468;-0,000698483253017801;-0,000966655338419331;-0,00126153079069768;-0,00159977115999677;-0,00200064352527352;-0,00247880466106321;-0,0030328454839057;-0,00364577779476616;-0,00428930182150256;-0,00493960624442824;-0,0055819661071943;-0,00621124428243558;-0,00683191344485456;-0,00747292577885605;-0,00810896697278651;-0,00874478030783477;-0,00941081508306707;-0,0101289803833268;-0,0107506952286139;-0,0112665453388884;-0,0116688694503774;-0,0119512723863479;-0,0121082866175671;-0,0121371656270919;-0,0120431166942584;0,979193443822691;1,02124866777711
1;13;-0,00373767569212158;-0,00341533082983658;-0,00392691565979664;-0,00375138069802838;-0,00339727206956353;-0,00304293935303201;-0,00268709295131864;-0,00255674696088071;-0,00266502527970613;-0,00291710720002147;-0,00322783634301926;-0,00349189541762696;-0,00382535752163293;-0,00398651302319286;-0,00422138890578438;-0,00439586917661572;-0,0045886865386946;-0,00481985930843309;-0,00511022327402544;-0,00547466125465035;-0,00591113765418416;-0,00640209331933794;-0,00691942853379002;-0,00744061277183361;-0,00795274724967832;-0,00845254103326432;-0,0089459688673561;-0,00946220607731041;-0,00997636522349554;-0,01049269548195;-0,0110401616008714;-0,0116395188231248;-0,0121492163328732;-0,0125612759884103;-0,0128693063706788;-0,0130679770341962;-0,0131526674536796;-0,0131213152965195;-0,0129797917378425;-0,0127347977373168;0,97980434790643;1,02061192332604
1;14;-0,00593448380857975;-0,00683911226630607;-0,0065085604616717;-0,00597742077843921;-0,005472375558219;-0,00498248377638522;-0,00476374158785731;-0,0048141994633597;-0,00501620097991939;-0,00527052645054016;-0,00546091033921492;-0,00571532278688258;-0,00577511707163858;-0,00590976855903214;-0,00597803374782979;-0,00606611289926218;-0,00619573267815243;-0,00638876491446316;-0,00666074605838929;-0,00700981379332866;-0,00741850292027879;-0,00785892201737803;-0,00830887034542827;-0,00875571745249637;-0,00919627557502378;-0,00963643784635071;-0,0101049530122618;-0,0105759169862109;-0,0110526167944968;-0,011563151159203;-0,0121273797790707;-0,012603072837015;-0,0129817022680858;-0,0132562896120644;-0,0134208821648422;-0,0134702138565495;-0,0134016231932306;-0,0132205756798958;-0,0129333800709085;-0,0125455371506373;0,983480278236074;1,01679720694914
1;15;-0,0208146397473791;-0,0199288852675144;-0,0190785567060839;-0,0183627270767424;-0,0177372815617709;-0,0175094167148965;-0,0176523276240618;-0,0180061277225282;-0,0184350522457987;-0,0187841854226697;-0,0191689623758098;-0,0192952956415469;-0,0194584318641338;-0,0195152639180107;-0,0195749880745767;-0,0196783334874512;-0,0198564700189366;-0,0201246278960565;-0,0204734913459839;-0,0208735169195651;-0,021283778745643;-0,0216754842181576;-0,0220356487532009;-0,0223650689081769;-0,0226765010619405;-0,0230137736462241;-0,023350397574214;-0,023697981903024;-0,0240982484554049;-0,0245802071682376;-0,0249624893995611;-0,0252377048499274;-0,0254001131085508;-0,0254450946476119;-0,0253687902993753;-0,0251700320196092;-0,0248559354127144;-0,0244343860286806;-0,0239123152001737;-0,0232962638611826;0,989351569103914;1,01076304038789
1;16;-0,0158681107322268;-0,0149924482152723;-0,0143098636563274;-0,0137222806370995;-0,0135885300204275;-0,0138453062953977;-0,0143023852341417;-0,0148162779516617;-0,0152297320246135;-0,0156862198974158;-0,0158701683711397;-0,0161091257324194;-0,0162461965530353;-0,0163973488511838;-0,0166034460262048;-0,0168969373992373;-0,0172945916168654;-0,017787506122021;-0,0183450142220012;-0,0189234189407292;-0,0194908030989985;-0,0200315119579058;-0,0205446030238228;-0,0210424230870844;-0,0215728437841471;-0,0221074208104409;-0,0226610954481544;-0,0232843807620825;-0,0240149255359544;-0,0246423897111046;-0,0251574946515829;-0,0255525539750731;-0,0258210121018975;-0,0259571647502621;-0,02595824242075;-0,0258302466676508;-0,0255801703939114;-0,0252142152596028;-0,0247383596065084;-0,0241587819016698;1,0103823129552;0,989724371832249
1;17;-0,0116774235258553;-0,0110789603584418;-0,0105778316131616;-0,0106350645478812;-0,011123531987328;-0,0118132195636537;-0,0125521499652728;-0,0131772615005405;-0,0138604587931953;-0,0142530211554446;-0,014718339059461;-0,015081499096289;-0,0154685545629822;-0,0159243245699674;-0,016484181986318;-0,0171648918137522;-0,0179534809050601;-0,0188113495996807;-0,0196844325624255;-0,0205328809519508;-0,0213367467311194;-0,0220942640419152;-0,0228201266927737;-0,0235730509033399;-0,0243227950520221;-0,0250917079534039;-0,0259450294101143;-0,0269326389001946;-0,0278005929489793;-0,0285395027614717;-0,0291416628406305;-0,0296006174034075;-0,0299109156948723;-0,0300703002783949;-0,030085739184561;-0,0299653363474335;-0,0297164605769533;-0,029346292656737;-0,0288622120740348;-0,0282720220987378;1,0266736846694;0,974019315905631
1;18;-0,00610050951988106;-0,00557620154252447;-0,00579564810923938;-0,00647711295687559;-0,00734143368213003;-0,00823679401400879;-0,00900139723353599;-0,00984966256027331;-0,0103928313178043;-0,0110368931259832;-0,0115814235713653;-0,0121592140692007;-0,0128135327990631;-0,01357965303192;-0,0144738257120334;-0,0154804608303205;-0,0165562554893686;-0,01764108797451;-0,0186901561189473;-0,0196804530727108;-0,020609053017782;-0,0214911764266256;-0,0223896225714064;-0,0232722380126199;-0,0241632700445341;-0,0251320323667643;-0,0262303369377874;-0,0271889222209298;-0,0279989092334093;-0,0286533260200409;-0,0291466532002452;-0,0294745589714224;-0,0296361298546989;-0,0296400288367371;-0,0294960932487534;-0,0292133726385773;-0,0288006602552717;-0,0282668623122969;-0,0276212074406939;-0,0268733001539109;1,03880424176089;0,962645279831437
1;19;-0,0138522145088196;-0,0146051884696959;-0,015646063241233;-0,0167041026587257;-0,0176530654020067;-0,0183351327751142;-0,0190212739596206;-0,0192893679077176;-0,0196241690365978;-0,0198196835107931;-0,0200374969872945;-0,0203319565876279;-0,0207405706004873;-0,0212767976076871;-0,0219206825674139;-0,0226261430068843;-0,0233338001236777;-0,024003355368615;-0,024617663305018;-0,0251790611141243;-0,0257063051674146;-0,0262614823255314;-0,0268128547331833;-0,027381740053578;-0,028030813177235;-0,0288054338942157;-0,0294562274808267;-0,0299762817651594;-0,0303604882592736;-0,0306050263816438;-0,0307070259758676;-0,0306667830351924;-0,0304940064960807;-0,0301991753130121;-0,0297915366331253;-0,0292796866937031;-0,028672003753459;-0,0279769242360395;-0,0272030545682937;-0,0263591258801972;1,04518037458605;0,956772653137557
